"UG"	"NOME_UG"	"ICFEX"	"NOME_ICFEX"	"PROGRAMA"	"NOME_PROGRAMA"	"ACAO"	"NOME_ACAO"	"UGR"	"NOME_UGR"	"PTRES"	"FONTE"	"NOME_FONTE"	"PI"	"NOME_PI"	"ND"	"NOME_ND"	"NE"	"DATA"	"FAV"	"NOME_FAV"	"OBS"	"RP"	"NOME_RP"	"PO"	"NOME_PO"	"NOME_UO"	"UO"	"INSC"	"INSCEMLIQ"	"REINSC"	"REINSCEMLIQ"	"BLOQALIQ"	"BLOQEMLIQ"	"ALIQ"	"EMLIQ"	"APAG"	"PAGO"	"CANC"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00037824"	"2021-11-30"	"15329152000100"	"ELITE COMERCIO E SERVICOS LTDA"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 18-SVGER/FA/DA, DE 29 DE NOVEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO PARA MANUTENCAO DE BENS E INSTALACOES, ADESAO (CARONA), PREGAO 60/2020, UASG 160027, 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"11804,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,1"	"0,0"	"0,0"	"11803,9"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00040816"	"2021-12-09"	"16934475000195"	"CROSS DISTRIBUIDORA DE BEBIDAS E PAPELARIA LTDA"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"2038,41"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"2038,41"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00040916"	"2021-12-09"	"07048323000102"	"RC RAMOS COMERCIO LTDA"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"460,68"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"460,68"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041016"	"2021-12-09"	"01088055000168"	"SOBRAL-CHAVES E CARIMBOS LTDA"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"140,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"140,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041116"	"2021-12-09"	"11409177000162"	"PROJETO ACRILICOS INDUSTRIA E COMERCIO LTDA"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"583,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"583,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041216"	"2021-12-09"	"30735649000111"	"RAFA PAPER DISTRIBUIDORA EIRELI"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"1518,39"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"1518,39"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041416"	"2021-12-09"	"23230795000120"	"VS - VIEIRA & SANTOS COMERCIO DE ARTIGOS DE PAPELARIA E"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"268,2"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"268,2"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041524"	"2021-12-09"	"26967224000160"	"FUTURA COMERCIO DE FERRAGENS E FERRAMENTAS EIRELI"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 21-SVGER/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL PARA MANUTENCAO DE BENS IMOVEIS, COTACAO 64/2021,  E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"2277,39"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"2277,39"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041716"	"2021-12-09"	"39700820000121"	"E.M.B. COMERCIO E DISTRIBUICAO DE MATERIAIS ESCOLARES"	"CITEX1600732021NC016387 ATENDE PARTE REQUISITORIA Nº 60-ALMOX/FA/DA, DE 07 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE EXPEDIENTE, PREGAO 02/2021, UASG 160064, PARTICIPANTE E NOTA DE CREDITO 2021NC016387."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"137,83"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"137,83"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DAFUNADOM"	"ADMINISTRACAO DE OM"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00043324"	"2021-12-16"	"09664031000111"	"A A COSTA CONSTRUCOES EIRELI"	"7ºCTA1600352021NC016386 ATENDE PARTE REQUISITORIA 067-SECLCTCCONTR/DA/7ºCTA, DE 15 DE DEZEMBRO DE 2021, PARA AQUISICAO DE MATERIAL DE CONSUMO PARA MANUTENCAO DE BENS IMOVEIS, PREGAO 09/2021, UASG 160082, PARTICIPANTE,  NOTA DE CREDITO 2021NC016386."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"931,94"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"931,94"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"IKDSATEBNET"	"MNT SISTEMAS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00028401"	"2021-09-27"	"04622116000113"	"ALGAR MULTIMIDIA S/A"	"7°CTA1607492021NC402513 ATENDE PARTE REQUISITORIA N° 009-FISC CONTR 18/2019, DE 21 DE SETEMBRO DE 2021, PREGAO ELETRONICO 02/2019, NOTA DE CREDITO 2021NC402513, LINK DE INTERNET PARA FUNCIONAMENTO DA EB NET."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"11478,32"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"11478,32"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171460"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"IKDSATSSIPP"	"MANUTENCAO DE SISTEMA- CITEX"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00028512"	"2021-09-27"	"14355750000190"	"ATLANTICO ENGENHARIA LTDA"	"7°CTA1607492021NC402515 ATENDE PARTE REQUISITORIA N° 002-FISC CONTR 12/2021, DE 24 DE SETEMBRO DE 2021, PREGAO ELETRONICO 04/2021, NOTA DE CREDITO 2021NC402515, MANUTENCAO PREVENTIVA E CORRETIVA DO DATA CENTER 1."	"2"	"PRIMARIO DISCRICIONARIO"	"0004"	"MANUTENCAO GERAL"	"COMANDO DO EXERCITO"	"52121"	"84999,9"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"84999,9"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171502"	"0150270035"	"SISTEMA DE CONSIGNACAO DO EXERCITO"	"I3DACSPAGES"	"CONCESSIONARIAS DE AGUA E ESGOTO"	"339039"	"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA"	"2021NE00031944"	"2021-10-26"	"00082024000137"	"COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL"	"CITEX1600732021NC018245 ATENDE DIEX REQUISITORIO Nº 104-CONTRATOS/DA/CITEX, DE 26 DE OUTUBRO DE 2021, CONTRATO SERVICO DE FORNECIMENTO DE AGUA E TRATAMENTO DE ESGOTO DO CITEX, INEXIGIBILIDADE 01/2011, NOTA DE CREDITO 2021NC018245."	"2"	"PRIMARIO DISCRICIONARIO"	"0000"	"ADMINISTRACAO DA UNIDADE"	"FUNDO DO EXERCITO"	"52921"	"14560,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"14153,1"	"0,0"	"0,0"	"406,9"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171502"	"0150270035"	"SISTEMA DE CONSIGNACAO DO EXERCITO"	"I3DACSPCORR"	"SERVICO POSTAIS"	"339039"	"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA"	"2021NE00010347"	"2021-05-21"	"34028316002661"	"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS"	"FA CITEX1600732021NC004343 ATENDE DIEX REQUISITORIO Nº17-SECT/SP/GAB, DE 15 DE MARCO DE 2021, PARA PAGAMENTO DE CONTRATO DE ENVIO EXPRESSO DE MERCADORIAS E DOCUMENTOS E NAO EXPRESSO DO CITEX E 7ºCTA, NOTA DE CREDITO 2021NC004343"	"2"	"PRIMARIO DISCRICIONARIO"	"0000"	"ADMINISTRACAO DA UNIDADE"	"FUNDO DO EXERCITO"	"52921"	"1355,11"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"1064,14"	"0,0"	"0,0"	"290,97"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171502"	"0150270035"	"SISTEMA DE CONSIGNACAO DO EXERCITO"	"I3DACSPCORR"	"SERVICO POSTAIS"	"339039"	"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA"	"2021NE00030847"	"2021-10-25"	"34028316000707"	"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS"	"CITEX1600732021NC018313 ATENDE DIEX REQUISITORIO Nº34-CONTRATOS/DA/SCH, DE 25 DE OUTUBRO DE 2021, PAGAMENTO DE CONTRATO DE SERVICO EXPRESSO EM ENVIO DE MERCADORIAS E DOCUMENTOS, CONTRATO 05/2021, NOTA DE CREDITO 2021NC018313."	"2"	"PRIMARIO DISCRICIONARIO"	"0000"	"ADMINISTRACAO DA UNIDADE"	"FUNDO DO EXERCITO"	"52921"	"300,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"300,0"	"0,0"	"0,0"	"0,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171502"	"0150270035"	"SISTEMA DE CONSIGNACAO DO EXERCITO"	"I3DACSPTELM"	"SERVICO DE TELEFONIA MOVEL"	"339039"	"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA"	"2021NE00030758"	"2021-10-25"	"02421421000111"	"TIM S A"	"CITEX1600732021NC017123 ATENDE DIEX REQUISITORIO Nº 100-CONTRATOS/DA/CITEX, DE 25 DE OUTUBRO DE 2021, PAGAMENTO DE CONTRATO CONCESSIONARIA DE TELEFONIA MOVEL, PREGAO 06/2020, UASG 201057, ITEM 0017, ADESAO, CONTRATO 04/2021."	"2"	"PRIMARIO DISCRICIONARIO"	"0000"	"ADMINISTRACAO DA UNIDADE"	"FUNDO DO EXERCITO"	"52921"	"2800,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"2800,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"171502"	"0150270035"	"SISTEMA DE CONSIGNACAO DO EXERCITO"	"IKDSATSCTEL"	"MANUTENCAO DE SISTEMAS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00027812"	"2021-09-23"	"01341156000107"	"BRASCONNECT TELECOMUNICACOES E INFORMATICA LTDA"	"7ºCTA1600732021NC402481 ATENDE PARTE REQUISITORIA Nº 014-FISC CONTR 13/2018, DE 20 DE SETEMBRO DE 2021. PAGAMENTO DO CONTRATO 13/2018, PREGAO 06/2018, GERENCIADOR. NOTA DE CREDITO 2021NC402481."	"2"	"PRIMARIO DISCRICIONARIO"	"0000"	"ADMINISTRACAO DA UNIDADE"	"FUNDO DO EXERCITO"	"52921"	"8562,62"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"8562,62"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"171404"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"GPDPEVTVANA"	"MISSAO EVENTUAL - PVANA"	"339033"	"PASSAGENS E DESPESAS COM LOCOMOCAO"	"2021NE00039202"	"2021-12-08"	"01017250000105"	"VOETUR TURISMO E REPRESENTACOES LTDA"	"CITEX1600912021NC000804 ATENDE PARTE REQUISITORIA Nº 16-SPLJ/DPC/CITEX, DE 08 DE DEZEMBRO DE 2021, PARA O CONTRATO 22/2019, PREGAO 11/2018,  NOTA DE CREDITO 2021NC000804. MISSAO WASHINGTON DC, AQUISICAO DE PASSAGENS."	"2"	"PRIMARIO DISCRICIONARIO"	"000A"	"DESPESAS COM DESLOCAMENTOS"	"COMANDO DO EXERCITO"	"52121"	"28000,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"9517,6"	"0,0"	"0,0"	"18482,4"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"20000001"	"ADMINISTRACAO DA UNIDADE              - NACIONAL"	"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"171404"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"GPDPEVTVANA"	"MISSAO EVENTUAL - PVANA"	"339039"	"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA"	"2021NE00039350"	"2021-12-08"	"01017250000105"	"VOETUR TURISMO E REPRESENTACOES LTDA"	"CITEX1600912021NC000804 ATENDE PARTE REQUISITORIA Nº 16-SPLJ/DPC/CITEX, DE 08 DE DEZEMBRO DE 2021, PARA O CONTRATO 22/2019, PREGAO 11/2018,  NOTA DE CREDITO 2021NC000804. MISSAO WASHINGTON DC,  SEGURO DE SAUDE MEDICO HOSPITALAR PARA VIAGEM INTERNACIONAL."	"2"	"PRIMARIO DISCRICIONARIO"	"000A"	"DESPESAS COM DESLOCAMENTOS"	"COMANDO DO EXERCITO"	"52121"	"2000,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"669,17"	"0,0"	"0,0"	"1330,83"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"0032"	"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO"	"212B0001"	"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL"	"160073"	"DIRETORIA DE GESTAO ORCAMENTARIA - GESTOR"	"193894"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"I3DACSPENEL"	"SV DE ENERGIA ELETRICA E TAXA DE ILLM PUBLICA"	"339047"	"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS"	"2021NE00001422"	"2021-02-04"	"07522669000192"	"NEOENERGIA DISTRIBUICAO BRASILIA S.A."	"FA CITEX1600732021NC002338 ATENDE DIEX REQUISITORIO Nº1-CONTRATOS/DA/CITEX, DE 03 DE FEVEREIRO DE 2021, FISCAL DE CONTRATO DA CEB, PARA PAGAMENTO DE TAXA DE ILUMINACAO PUBLICA NO ENTORNO CITEX E 7ºCTA, INEXIGIBILIDADE 02/2011 E NOTA DE CREDITO 2021NC002338."	"1"	"PRIMARIO OBRIGATORIO"	"0006"	"ALIMENTACAO DE MILITARES ATIVOS EM RANCHO"	"COMANDO DO EXERCITO"	"52121"	"5164,5"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"5164,5"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"5011"	"EDUCACAO BASICA DE QUALIDADE"	"05090001"	"APOIO AO DESENVOLVIMENTO DA EDUCACAO  - NACIONAL"	"-8"	"SEM INFORMACAO"	"169984"	"8142261010"	"PARC.EDUC.-ROY.MIN.PLATAF.?3ºART.2ºL.12858/13"	"GFB50B35ACN"	"EDU. CONECTADA -PROJETO AMAZONIA CONECTADA"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00042712"	"2021-12-10"	"03549807000176"	"PADTEC S/A"	"CITEX1600912021NC000006 ATENDE PARTE REQUISITORIA Nº10-PAC/CITEX, DE 10 DE DEZEMBRO DE 2021, PROCESSO DE INEXIGIBILIDADE Nº 04/2021, ITENS 001, 002 E 003, NOTA DE CREDITO 2021NC000006, DE 10 DE DEZEMBRO DE 2021, DO DCT."	"2"	"PRIMARIO DISCRICIONARIO"	"0005"	"APOIO AO DESENVOLVIMENTO DO PROGRAMA DE INOVACAO EDUCACAO CONECTADA"	"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO"	"26298"	"985269,5"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"780021,36"	"0,0"	"0,0"	"205248,14"	"0,0"
